"mushaf_key,surah_number,ayah_number,page_number,x,y,width,height,polygon",surah_number,ayah_number,page_number,x,y,width,height,polygon
douri,11,3,221,7.7637130801687775,57.51484696208314,21.60337552742616,4.705344906349931,"[{""x"": 7.341772151898734, ""y"": 66.7428049337597, ""width"": 84.13502109704642, ""height"": 5.481955230698949}, {""x"": 7.848101265822785, ""y"": 62.265874828688894, ""width"": 84.38818565400844, ""height"": 4.933759707629054}, {""x"": 7.7637130801687775, ""y"": 57.51484696208314, ""width"": 21.60337552742616, ""height"": 4.705344906349931}, {""x"": 83.29113924050633, ""y"": 72.27044312471448, ""width"": 8.438818565400844, ""height"": 4.79671082686158}]"
douri,11,4,221,25.23206751054852,71.81361352215625,54.68354430379747,5.39058931,"[{""x"": 25.23206751054852, ""y"": 71.81361352215625, ""width"": 54.68354430379747, ""height"": 5.3905893101873}]"
douri,11,5,221,8.185654008438819,72.04202832343536,12.99578059,4.796710827,"[{""x"": 8.016877637130802, ""y"": 76.97578803106441, ""width"": 84.13502109704642, ""height"": 5.070808588396528}, {""x"": 8.185654008438819, ""y"": 72.04202832343536, ""width"": 12.995780590717299, ""height"": 4.79671082686158}, {""x"": 12.658227848101266, ""y"": 81.86386477843764, ""width"": 79.57805907172995, ""height"": 5.207857469164002}]"
douri,11,6,222,8.438818565400844,13.15669255367748,82.9535865,5.116491548652353,"[{""x"": 8.438818565400844, ""y"": 13.156692553677479, ""width"": 82.9535864978903, ""height"": 5.116491548652353}, {""x"": 21.856540084388186, ""y"": 18.090452261306535, ""width"": 69.45147679324894, ""height"": 5.253540429419826}]"
douri,11,7,222,8.438818565400844,18.95842851,7.932489451476793,3.9744175422567385,"[{""x"": 8.860759493670885, ""y"": 32.754682503426224, ""width"": 82.9535864978903, ""height"": 4.933759707629054}, {""x"": 8.860759493670885, ""y"": 23.02421196893559, ""width"": 82.78481012658227, ""height"": 4.9794426678848795}, {""x"": 8.270042194092827, ""y"": 27.775239835541342, ""width"": 83.45991561181435, ""height"": 5.025125628140704}, {""x"": 8.438818565400844, ""y"": 18.9584285061672, ""width"": 7.932489451476793, ""height"": 3.9744175422567385}, {""x"": 56.37130801687764, ""y"": 37.64275925079945, ""width"": 35.27426160337553, ""height"": 5.116491548652353}]"
douri,11,8,222,8.270042194092827,37.77980813156693,43.291139240506325,4.979442668,"[{""x"": 8.270042194092827, ""y"": 42.48515303791686, ""width"": 83.20675105485232, ""height"": 5.299223389675651}, {""x"": 8.270042194092827, ""y"": 37.77980813156693, ""width"": 43.291139240506325, ""height"": 4.9794426678848795}, {""x"": 12.91139240506329, ""y"": 47.51027866605756, ""width"": 78.90295358649789, ""height"": 4.933759707629054}]"
douri,11,9,222,8.691983122362869,52.48972133394244,82.70042194092827,4.751027866605756,"[{""x"": 8.691983122362869, ""y"": 52.48972133394244, ""width"": 82.70042194092827, ""height"": 4.751027866605756}, {""x"": 66.32911392405063, ""y"": 57.65189584285062, ""width"": 25.485232067510548, ""height"": 4.522613065326634}]"
douri,11,10,222,8.354430379746836,57.46916400182732,52.911392405063296,4.751027866605756,"[{""x"": 8.354430379746836, ""y"": 57.46916400182732, ""width"": 52.911392405063296, ""height"": 4.751027866605756}, {""x"": 13.080168776371309, ""y"": 62.22019186843307, ""width"": 78.48101265822784, ""height"": 5.116491548652353}]"
douri,11,11,222,8.523206751054852,67.10826862,82.10970464,4.979442668,"[{""x"": 8.523206751054852, ""y"": 67.1082686158063, ""width"": 82.1097046413502, ""height"": 4.9794426678848795}, {""x"": 60.84388185654008, ""y"": 72.17907720420284, ""width"": 30.886075949367086, ""height"": 4.79671082686158}]"
douri,11,12,222,8.523206751054852,72.22476016445866,47.42616033755274,4.842393787117405,"[{""x"": 8.438818565400844, ""y"": 76.83873915029695, ""width"": 83.12236286919831, ""height"": 5.207857469164002}, {""x"": 8.523206751054852, ""y"": 72.22476016445866, ""width"": 47.426160337552744, ""height"": 4.842393787117405}, {""x"": 14.09282700421941, ""y"": 81.81818181818183, ""width"": 77.55274261603375, ""height"": 5.070808588396528}]"
douri,11,13,223,8.016877637130802,12.517131110095931,84.13502109704642,5.710370031978072,"[{""x"": 8.016877637130802, ""y"": 12.517131110095933, ""width"": 84.13502109704642, ""height"": 5.710370031978072}, {""x"": 12.48945147679325, ""y"": 17.999086340794886, ""width"": 78.81856540084388, ""height"": 5.070808588396528}]"
douri,11,14,223,7.594936709,22.795797167656463,83.71308016877637,5.025125628140704,"[{""x"": 7.59493670886076, ""y"": 22.795797167656463, ""width"": 83.71308016877637, ""height"": 5.025125628140704}, {""x"": 42.36286919831224, ""y"": 27.546825034262216, ""width"": 48.9451476793249, ""height"": 5.299223389675651}]"
douri,11,15,223,7.848101265822785,28.04933759707629,29.282700421940927,4.888076747,"[{""x"": 8.438818565400844, ""y"": 32.663316582914575, ""width"": 83.62869198312237, ""height"": 5.070808588396528}, {""x"": 7.848101265822785, ""y"": 28.049337597076292, ""width"": 29.282700421940927, ""height"": 4.88807674737323}, {""x"": 73.24894514767932, ""y"": 38.008222932846046, ""width"": 18.649789029535864, ""height"": 4.476930105070808}]"
douri,11,16,223,8.016877637130802,37.50571037003198,60.42194092827005,5.253540429419826,"[{""x"": 8.016877637130802, ""y"": 37.50571037003198, ""width"": 60.42194092827005, ""height"": 5.253540429419826}, {""x"": 13.248945147679326, ""y"": 42.62220191868433, ""width"": 78.39662447257383, ""height"": 4.88807674737323}]"
douri,11,17,223,8.101265823,47.69301050708086,83.12236286919831,4.659661946094107,"[{""x"": 8.10126582278481, ""y"": 47.69301050708086, ""width"": 83.12236286919831, ""height"": 4.659661946094107}, {""x"": 8.185654008438819, ""y"": 57.33211512105984, ""width"": 83.62869198312237, ""height"": 5.025125628140704}, {""x"": 8.10126582278481, ""y"": 51.987208771128365, ""width"": 83.54430379746836, ""height"": 5.3905893101873}, {""x"": 20.168776371308017, ""y"": 62.17450890817725, ""width"": 71.81434599156118, ""height"": 5.207857469164002}]"
douri,11,18,223,7.594936709,63.22521699406122,7.4261603375527425,3.700319780721791,"[{""x"": 7.7637130801687775, ""y"": 71.90497944266788, ""width"": 84.13502109704642, ""height"": 5.207857469164002}, {""x"": 7.932489451476793, ""y"": 66.925536774783, ""width"": 83.71308016877637, ""height"": 5.299223389675651}, {""x"": 7.59493670886076, ""y"": 63.22521699406122, ""width"": 7.4261603375527425, ""height"": 3.7003197807217907}, {""x"": 47.9324894514768, ""y"": 77.11283691183188, ""width"": 43.9662447257384, ""height"": 4.79671082686158}]"
douri,11,19,223,7.679324894514767,77.15851987208772,35.527426160337555,4.888076747,"[{""x"": 7.679324894514767, ""y"": 77.15851987208772, ""width"": 35.527426160337555, ""height"": 4.88807674737323}, {""x"": 12.91139240506329, ""y"": 82.00091365920512, ""width"": 78.39662447257383, ""height"": 5.207857469164002}]"
douri,11,20,224,8.016877637130802,13.202375513933305,83.20675105485232,5.025125628140704,"[{""x"": 7.932489451476793, ""y"": 17.999086340794886, ""width"": 83.54430379746836, ""height"": 4.88807674737323}, {""x"": 8.016877637130802, ""y"": 13.202375513933303, ""width"": 83.20675105485232, ""height"": 5.025125628140704}, {""x"": 48.77637130801688, ""y"": 23.206943809958887, ""width"": 42.36286919831224, ""height"": 4.9794426678848795}]"
douri,11,21,224,8.016877637130802,22.887163088168112,35.949367088607595,5.116491548652353,"[{""x"": 8.016877637130802, ""y"": 22.887163088168112, ""width"": 35.949367088607595, ""height"": 5.116491548652353}, {""x"": 31.645569620253166, ""y"": 28.003654636820468, ""width"": 59.40928270042194, ""height"": 4.79671082686158}]"
douri,11,22,224,8.270042194092827,27.91228871630882,18.649789029535864,4.842393787117405,"[{""x"": 8.270042194092827, ""y"": 27.91228871630882, ""width"": 18.649789029535864, ""height"": 4.842393787117405}, {""x"": 52.06751054852321, ""y"": 32.983097304705346, ""width"": 38.9873417721519, ""height"": 4.9794426678848795}]"
douri,11,23,224,8.185654008438819,32.754682503426224,39.66244725738397,5.116491548652353,"[{""x"": 8.10126582278481, ""y"": 37.597076290543626, ""width"": 83.12236286919831, ""height"": 5.025125628140704}, {""x"": 8.185654008438819, ""y"": 32.754682503426224, ""width"": 39.66244725738397, ""height"": 5.116491548652353}, {""x"": 65.73839662447257, ""y"": 42.98766560073093, ""width"": 25.569620253164555, ""height"": 4.79671082686158}]"
douri,11,24,224,8.185654008438819,42.53083599817269,53.08016877637131,4.979442668,"[{""x"": 8.185654008438819, ""y"": 42.530835998172684, ""width"": 53.08016877637131, ""height"": 4.9794426678848795}, {""x"": 12.995780590717299, ""y"": 47.464595705801734, ""width"": 78.14345991561181, ""height"": 5.162174508908177}]"
douri,11,25,224,13.080168776371307,52.30698949291914,78.14345991561181,5.025125628140704,"[{""x"": 13.080168776371309, ""y"": 52.30698949291914, ""width"": 78.14345991561181, ""height"": 5.025125628140704}]"
douri,11,26,224,13.080168776371307,57.10370031978073,78.39662447257383,5.253540429419826,"[{""x"": 13.080168776371309, ""y"": 57.10370031978073, ""width"": 78.39662447257383, ""height"": 5.253540429419826}]"
douri,11,27,224,8.354430379746836,62.265874828688894,82.44725738396625,4.979442668,"[{""x"": 8.354430379746836, ""y"": 62.265874828688894, ""width"": 82.44725738396625, ""height"": 4.9794426678848795}, {""x"": 7.679324894514767, ""y"": 66.83417085427136, ""width"": 83.45991561181435, ""height"": 5.344906349931476}, {""x"": 13.164556962025317, ""y"": 71.99634536317954, ""width"": 77.46835443037975, ""height"": 5.162174508908177}]"
douri,11,28,224,8.101265823,76.88442211055276,82.70042194092827,5.116491548652353,"[{""x"": 8.10126582278481, ""y"": 76.88442211055276, ""width"": 82.70042194092827, ""height"": 5.116491548652353}, {""x"": 13.164556962025317, ""y"": 81.68113293741435, ""width"": 77.80590717299577, ""height"": 5.070808588396528}]"
douri,11,29,225,8.270042194092827,12.791228871630883,83.29113924050633,5.39058931,"[{""x"": 8.776371308016879, ""y"": 17.907720420283233, ""width"": 82.78481012658227, ""height"": 5.299223389675651}, {""x"": 8.270042194092827, ""y"": 12.791228871630883, ""width"": 83.29113924050633, ""height"": 5.3905893101873}, {""x"": 78.73417721518987, ""y"": 23.25262677021471, ""width"": 12.995780590717299, ""height"": 4.431247144814984}]"
douri,11,30,225,8.607594937,23.069894929191413,65.73839662447257,4.888076747,"[{""x"": 8.60759493670886, ""y"": 23.069894929191413, ""width"": 65.73839662447257, ""height"": 4.88807674737323}, {""x"": 69.78902953586498, ""y"": 28.095020557332116, ""width"": 21.940928270042196, ""height"": 4.339881224303334}]"
douri,11,31,225,8.607594937,27.820922795797166,56.37130801687764,4.933759707629054,"[{""x"": 8.438818565400844, ""y"": 32.663316582914575, ""width"": 82.86919831223629, ""height"": 4.933759707629054}, {""x"": 8.60759493670886, ""y"": 37.32297852900868, ""width"": 83.12236286919831, ""height"": 5.299223389675651}, {""x"": 8.60759493670886, ""y"": 27.820922795797166, ""width"": 56.37130801687764, ""height"": 4.933759707629054}, {""x"": 65.48523206751055, ""y"": 42.62220191868433, ""width"": 26.075949367088608, ""height"": 4.9794426678848795}]"
douri,11,32,225,8.016877637130802,42.53083599817269,52.48945147679325,5.344906349931476,"[{""x"": 8.016877637130802, ""y"": 42.530835998172684, ""width"": 52.48945147679325, ""height"": 5.344906349931476}, {""x"": 25.82278481012658, ""y"": 47.64732754682504, ""width"": 65.9915611814346, ""height"": 4.705344906349931}]"
douri,11,33,225,8.438818565400844,47.92142530835999,12.57383966244726,4.294198264,"[{""x"": 8.438818565400844, ""y"": 47.921425308359986, ""width"": 12.57383966244726, ""height"": 4.29419826404751}, {""x"": 28.10126582278481, ""y"": 52.30698949291914, ""width"": 63.71308016877637, ""height"": 5.481955230698949}]"
douri,11,34,225,8.270042194092827,52.58108725445408,15.358649789029537,4.6139789858382825,"[{""x"": 8.185654008438819, ""y"": 57.286432160804026, ""width"": 83.29113924050633, ""height"": 5.4362722704431246}, {""x"": 8.270042194092827, ""y"": 52.58108725445408, ""width"": 15.358649789029535, ""height"": 4.6139789858382825}, {""x"": 40.08438818565401, ""y"": 62.12882594792143, ""width"": 51.30801687763713, ""height"": 5.299223389675651}]"
douri,11,35,225,8.185654008438819,62.03746002740977,27.59493670886076,5.39058931,"[{""x"": 8.185654008438819, ""y"": 62.03746002740977, ""width"": 27.59493670886076, ""height"": 5.3905893101873}, {""x"": 14.09282700421941, ""y"": 67.2910004568296, ""width"": 76.70886075949367, ""height"": 4.933759707629054}]"
douri,11,36,225,8.354430379746836,71.9506624,82.70042194092827,5.025125628140704,"[{""x"": 8.354430379746836, ""y"": 71.9506624029237, ""width"": 82.70042194092827, ""height"": 5.025125628140704}, {""x"": 44.9789029535865, ""y"": 77.11283691183188, ""width"": 46.41350210970464, ""height"": 4.88807674737323}]"
douri,11,37,225,8.438818565400844,77.06715395157606,32.23628691983122,5.025125628140704,"[{""x"": 8.438818565400844, ""y"": 77.06715395157606, ""width"": 32.23628691983122, ""height"": 5.025125628140704}, {""x"": 14.0084388185654, ""y"": 81.90954773869346, ""width"": 76.70886075949367, ""height"": 4.9794426678848795}]"
douri,11,38,226,8.607594937,13.06532663316583,83.37552742616033,5.116491548652353,"[{""x"": 8.60759493670886, ""y"": 13.06532663316583, ""width"": 83.37552742616033, ""height"": 5.116491548652353}, {""x"": 12.658227848101266, ""y"": 17.999086340794886, ""width"": 79.24050632911393, ""height"": 5.025125628140704}]"
douri,11,39,226,8.270042194092827,22.841480127912288,83.62869198312237,5.207857469164002,"[{""x"": 8.270042194092827, ""y"": 22.841480127912288, ""width"": 83.62869198312237, ""height"": 5.207857469164002}, {""x"": 82.9535864978903, ""y"": 28.506167199634536, ""width"": 9.198312236286919, ""height"": 4.157149383280037}]"
douri,11,40,226,8.354430379746836,27.86660575605299,69.95780591,4.705344906349931,"[{""x"": 8.354430379746836, ""y"": 32.663316582914575, ""width"": 83.45991561181435, ""height"": 5.025125628140704}, {""x"": 8.354430379746836, ""y"": 27.86660575605299, ""width"": 69.957805907173, ""height"": 4.705344906349931}, {""x"": 38.312236286919834, ""y"": 37.77980813156693, ""width"": 53.67088607594936, ""height"": 4.88807674737323}]"
douri,11,41,226,8.101265823,37.87117405207858,24.219409282700425,4.705344906349931,"[{""x"": 8.10126582278481, ""y"": 37.87117405207858, ""width"": 24.219409282700422, ""height"": 4.705344906349931}, {""x"": 13.58649789029536, ""y"": 42.30242119689356, ""width"": 78.05907172995781, ""height"": 5.299223389675651}]"
douri,11,42,226,8.016877637130802,47.55596162631338,82.9535865,4.933759707629054,"[{""x"": 8.016877637130802, ""y"": 47.55596162631338, ""width"": 82.9535864978903, ""height"": 4.933759707629054}, {""x"": 13.755274261603375, ""y"": 52.30698949291914, ""width"": 78.05907172995781, ""height"": 5.253540429419826}]"
douri,11,43,226,7.932489451476793,57.05801736,83.54430379746836,5.4362722704431246,"[{""x"": 8.016877637130802, ""y"": 62.03746002740977, ""width"": 83.71308016877637, ""height"": 5.299223389675651}, {""x"": 7.932489451476793, ""y"": 57.0580173595249, ""width"": 83.54430379746836, ""height"": 5.4362722704431246}, {""x"": 76.37130801687763, ""y"": 67.51941525810872, ""width"": 15.527426160337555, ""height"": 4.29419826404751}]"
douri,11,44,226,7.932489451476793,67.19963453631796,63.29113924050633,5.025125628140704,"[{""x"": 8.270042194092827, ""y"": 72.13339424394701, ""width"": 83.37552742616033, ""height"": 5.025125628140704}, {""x"": 7.932489451476793, ""y"": 67.19963453631796, ""width"": 63.29113924050633, ""height"": 5.025125628140704}, {""x"": 61.77215189873417, ""y"": 77.20420283234354, ""width"": 30.210970464135023, ""height"": 4.79671082686158}]"
douri,11,45,226,8.101265823,77.24988579259936,48.43881856540085,4.705344906349931,"[{""x"": 8.10126582278481, ""y"": 77.24988579259936, ""width"": 48.438818565400844, ""height"": 4.705344906349931}, {""x"": 13.248945147679326, ""y"": 81.86386477843764, ""width"": 78.31223628691984, ""height"": 5.025125628140704}]"
douri,11,46,227,8.101265823,13.019643672910004,83.12236286919831,5.253540429419826,"[{""x"": 8.10126582278481, ""y"": 13.019643672910005, ""width"": 83.12236286919831, ""height"": 5.253540429419826}, {""x"": 12.91139240506329, ""y"": 17.95340338053906, ""width"": 78.22784810126582, ""height"": 5.253540429419826}]"
douri,11,47,227,8.101265823,22.75011420740064,83.62869198312237,5.39058931,"[{""x"": 8.10126582278481, ""y"": 22.75011420740064, ""width"": 83.62869198312237, ""height"": 5.3905893101873}, {""x"": 29.78902953586498, ""y"": 27.91228871630882, ""width"": 62.10970464135022, ""height"": 5.116491548652353}]"
douri,11,48,227,7.679324894514767,28.369118318867063,17.130801687763714,4.705344906349931,"[{""x"": 8.10126582278481, ""y"": 32.84604842393787, ""width"": 83.96624472573839, ""height"": 4.79671082686158}, {""x"": 7.679324894514767, ""y"": 28.369118318867066, ""width"": 17.130801687763714, ""height"": 4.705344906349931}, {""x"": 22.19409282700422, ""y"": 37.5513933302878, ""width"": 69.19831223628692, ""height"": 5.025125628140704}]"
douri,11,49,227,8.354430379746836,38.19095477386934,8.523206751054852,3.9287345820009136,"[{""x"": 7.932489451476793, ""y"": 42.57651895842851, ""width"": 83.29113924050633, ""height"": 4.88807674737323}, {""x"": 8.354430379746836, ""y"": 38.19095477386934, ""width"": 8.523206751054852, ""height"": 3.9287345820009136}, {""x"": 12.91139240506329, ""y"": 47.19049794426679, ""width"": 78.73417721518987, ""height"": 5.253540429419826}]"
douri,11,50,227,7.848101265822785,52.44403837368662,82.86919831223629,4.796710827,"[{""x"": 7.848101265822785, ""y"": 52.44403837368662, ""width"": 82.86919831223629, ""height"": 4.79671082686158}, {""x"": 43.79746835443038, ""y"": 57.0580173595249, ""width"": 47.51054852320675, ""height"": 5.299223389675651}]"
douri,11,51,227,7.848101265822785,57.19506624029237,30.801687763713083,5.025125628140704,"[{""x"": 7.848101265822785, ""y"": 57.19506624029237, ""width"": 30.801687763713083, ""height"": 5.025125628140704}, {""x"": 13.41772151898734, ""y"": 62.17450890817725, ""width"": 77.38396624472574, ""height"": 5.116491548652353}]"
douri,11,52,227,8.016877637130802,67.33668341708542,82.44725738396625,4.842393787117405,"[{""x"": 8.016877637130802, ""y"": 71.9506624029237, ""width"": 83.45991561181435, ""height"": 5.253540429419826}, {""x"": 8.016877637130802, ""y"": 67.33668341708542, ""width"": 82.44725738396625, ""height"": 4.842393787117405}, {""x"": 73.24894514767932, ""y"": 77.66103243490178, ""width"": 18.31223628691983, ""height"": 4.3855641845591595}]"
douri,11,53,227,7.679324894514767,77.15851987208772,59.324894514767934,4.933759707629054,"[{""x"": 7.679324894514767, ""y"": 77.15851987208772, ""width"": 59.324894514767934, ""height"": 4.933759707629054}, {""x"": 13.248945147679326, ""y"": 82.13796253997259, ""width"": 78.14345991561181, ""height"": 4.751027866605756}]"
douri,11,54,228,8.438818565400844,13.111009593421654,82.61603375527426,5.116491548652353,"[{""x"": 8.60759493670886, ""y"": 18.04476930105071, ""width"": 82.53164556962025, ""height"": 5.025125628140704}, {""x"": 8.438818565400844, ""y"": 13.111009593421654, ""width"": 82.61603375527426, ""height"": 5.116491548652353}, {""x"": 61.518987341772146, ""y"": 23.115577889447238, ""width"": 29.620253164556964, ""height"": 4.79671082686158}]"
douri,11,55,228,8.016877637130802,22.887163088168112,49.02953586,5.162174508908177,"[{""x"": 8.016877637130802, ""y"": 22.887163088168112, ""width"": 49.029535864978904, ""height"": 5.162174508908177}, {""x"": 13.248945147679326, ""y"": 27.820922795797166, ""width"": 77.55274261603375, ""height"": 5.070808588396528}]"
douri,11,56,228,8.270042194092827,32.70899954,82.44725738396625,4.979442668,"[{""x"": 8.270042194092827, ""y"": 32.7089995431704, ""width"": 82.44725738396625, ""height"": 4.9794426678848795}, {""x"": 14.51476793248945, ""y"": 37.50571037003198, ""width"": 76.9620253164557, ""height"": 5.070808588396528}]"
douri,11,57,228,8.438818565400844,42.57651895842851,82.27848101265823,4.933759707629054,"[{""x"": 8.438818565400844, ""y"": 42.57651895842851, ""width"": 82.27848101265823, ""height"": 4.933759707629054}, {""x"": 52.911392405063296, ""y"": 47.69301050708086, ""width"": 38.312236286919834, ""height"": 4.842393787117405}]"
douri,11,58,228,8.185654008438819,47.28186386477844,39.91561181434599,5.162174508908177,"[{""x"": 8.185654008438819, ""y"": 47.28186386477844, ""width"": 39.91561181434599, ""height"": 5.162174508908177}, {""x"": 26.751054852320678, ""y"": 52.535404294198266, ""width"": 64.47257383966245, ""height"": 4.842393787117405}]"
douri,11,59,228,8.270042194092827,52.30698949291914,14.00843882,5.025125628140704,"[{""x"": 8.270042194092827, ""y"": 57.33211512105984, ""width"": 83.12236286919831, ""height"": 4.842393787117405}, {""x"": 8.270042194092827, ""y"": 52.30698949291914, ""width"": 14.0084388185654, ""height"": 5.025125628140704}, {""x"": 64.21940928270043, ""y"": 62.35724074920055, ""width"": 27.257383966244724, ""height"": 4.79671082686158}]"
douri,11,60,228,8.354430379746836,62.17450890817725,51.81434599156118,5.025125628140704,"[{""x"": 8.185654008438819, ""y"": 67.01690269529466, ""width"": 82.78481012658227, ""height"": 5.025125628140704}, {""x"": 8.354430379746836, ""y"": 62.17450890817725, ""width"": 51.81434599156118, ""height"": 5.025125628140704}, {""x"": 13.164556962025317, ""y"": 71.90497944266788, ""width"": 77.63713080168776, ""height"": 5.207857469164002}]"
douri,11,61,228,8.016877637130802,76.88442211055276,83.29113924050633,5.116491548652353,"[{""x"": 8.016877637130802, ""y"": 76.88442211055276, ""width"": 83.29113924050633, ""height"": 5.116491548652353}, {""x"": 13.670886075949367, ""y"": 81.86386477843764, ""width"": 76.87763713080169, ""height"": 4.933759707629054}]"
douri,11,62,229,8.523206751054852,13.202375513933305,83.12236286919831,5.162174508908177,"[{""x"": 8.354430379746836, ""y"": 18.13613522156236, ""width"": 83.12236286919831, ""height"": 4.88807674737323}, {""x"": 8.523206751054852, ""y"": 13.202375513933303, ""width"": 83.12236286919831, ""height"": 5.162174508908177}, {""x"": 72.74261603375527, ""y"": 23.206943809958887, ""width"": 18.81856540084388, ""height"": 4.9794426678848795}]"
douri,11,63,229,8.691983122362869,22.887163088168112,58.90295358649789,4.842393787117405,"[{""x"": 8.185654008438819, ""y"": 27.86660575605299, ""width"": 83.45991561181435, ""height"": 4.88807674737323}, {""x"": 8.691983122362869, ""y"": 22.887163088168112, ""width"": 58.90295358649789, ""height"": 4.842393787117405}, {""x"": 72.65822784810126, ""y"": 33.25719506624029, ""width"": 18.81856540084388, ""height"": 4.3855641845591595}]"
douri,11,64,229,8.523206751054852,32.754682503426224,58.48101265822785,4.979442668,"[{""x"": 8.523206751054852, ""y"": 32.754682503426224, ""width"": 58.48101265822785, ""height"": 4.9794426678848795}, {""x"": 32.65822784810127, ""y"": 37.50571037003198, ""width"": 58.81856540084388, ""height"": 5.162174508908177}]"
douri,11,65,229,8.438818565400844,37.50571037003198,19.57805907172996,4.979442668,"[{""x"": 8.10126582278481, ""y"": 42.57651895842851, ""width"": 83.62869198312237, ""height"": 4.88807674737323}, {""x"": 8.438818565400844, ""y"": 37.50571037003198, ""width"": 19.57805907172996, ""height"": 4.9794426678848795}, {""x"": 30.71729957805907, ""y"": 47.51027866605756, ""width"": 61.01265822784811, ""height"": 5.162174508908177}]"
douri,11,66,229,8.185654008438819,47.373229785290086,17.552742616033758,5.025125628140704,"[{""x"": 8.185654008438819, ""y"": 47.373229785290086, ""width"": 17.552742616033758, ""height"": 5.025125628140704}, {""x"": 14.767932489451477, ""y"": 52.398355413430785, ""width"": 76.87763713080169, ""height"": 5.025125628140704}]"
douri,11,67,229,8.438818565400844,57.240749200548194,82.78481012658227,5.116491548652353,"[{""x"": 8.438818565400844, ""y"": 57.240749200548194, ""width"": 82.78481012658227, ""height"": 5.116491548652353}, {""x"": 74.51476793248946, ""y"": 62.402923709456374, ""width"": 17.29957805907173, ""height"": 4.568296025582458}]"
douri,11,68,229,8.270042194092827,62.44860666971219,61.77215189873417,4.888076747,"[{""x"": 8.270042194092827, ""y"": 62.44860666971219, ""width"": 61.77215189873417, ""height"": 4.88807674737323}, {""x"": 26.83544303797468, ""y"": 66.97121973503883, ""width"": 64.81012658227849, ""height"": 5.207857469164002}]"
douri,11,69,229,8.607594937,67.56509821836455,13.41772151898734,4.065783462768388,"[{""x"": 8.270042194092827, ""y"": 72.22476016445866, ""width"": 83.54430379746836, ""height"": 4.751027866605756}, {""x"": 8.60759493670886, ""y"": 67.56509821836455, ""width"": 13.41772151898734, ""height"": 4.065783462768388}, {""x"": 37.383966244725734, ""y"": 76.79305619004111, ""width"": 54.68354430379747, ""height"": 5.207857469164002}]"
douri,11,70,229,8.438818565400844,77.02147099132024,24.050632911392405,4.751027866605756,"[{""x"": 8.438818565400844, ""y"": 77.02147099132024, ""width"": 24.050632911392405, ""height"": 4.751027866605756}, {""x"": 14.177215189873419, ""y"": 82.09227957971676, ""width"": 76.54008438818566, ""height"": 4.659661946094107}]"
douri,11,71,230,8.016877637130802,13.202375513933305,83.96624472573839,5.207857469164002,"[{""x"": 8.016877637130802, ""y"": 13.202375513933303, ""width"": 83.96624472573839, ""height"": 5.207857469164002}, {""x"": 70.97046413502109, ""y"": 18.410232983097305, ""width"": 21.18143459915612, ""height"": 4.431247144814984}]"
douri,11,72,230,8.016877637130802,17.907720420283233,58.14345991561181,5.162174508908177,"[{""x"": 8.016877637130802, ""y"": 17.907720420283233, ""width"": 58.143459915611814, ""height"": 5.162174508908177}, {""x"": 27.42616033755274, ""y"": 22.887163088168112, ""width"": 64.64135021097046, ""height"": 5.162174508908177}]"
douri,11,73,230,8.101265823,23.34399269072636,14.345991561181432,4.157149383280037,"[{""x"": 8.10126582278481, ""y"": 23.34399269072636, ""width"": 14.345991561181433, ""height"": 4.157149383280037}, {""x"": 13.164556962025317, ""y"": 27.86660575605299, ""width"": 78.81856540084388, ""height"": 5.253540429419826}]"
douri,11,74,230,53.67088607594936,32.84604842393787,38.14345991561181,5.116491548652353,"[{""x"": 53.67088607594936, ""y"": 32.84604842393787, ""width"": 38.143459915611814, ""height"": 5.116491548652353}]"
douri,11,75,230,8.523206751054852,32.57195066240293,40.59071729957806,5.253540429419826,"[{""x"": 8.523206751054852, ""y"": 32.57195066240293, ""width"": 40.59071729957806, ""height"": 5.253540429419826}, {""x"": 19.662447257383967, ""y"": 37.68844221105528, ""width"": 72.15189873417721, ""height"": 4.842393787117405}]"
douri,11,76,230,8.101265823,38.145271813613526,7.004219409,4.0201005025125625,"[{""x"": 8.10126582278481, ""y"": 42.71356783919598, ""width"": 83.45991561181435, ""height"": 4.705344906349931}, {""x"": 8.10126582278481, ""y"": 38.145271813613526, ""width"": 7.0042194092827, ""height"": 4.0201005025125625}, {""x"": 74.00843881856541, ""y"": 48.05847418912745, ""width"": 17.80590717299578, ""height"": 4.248515303791685}]"
douri,11,77,230,8.016877637130802,47.46459570580173,60.928270042194086,4.979442668,"[{""x"": 7.510548523206751, ""y"": 52.48972133394244, ""width"": 84.38818565400844, ""height"": 4.79671082686158}, {""x"": 8.016877637130802, ""y"": 47.464595705801734, ""width"": 60.928270042194086, ""height"": 4.9794426678848795}, {""x"": 12.48945147679325, ""y"": 57.149383280036545, ""width"": 79.32489451476793, ""height"": 5.162174508908177}]"
douri,11,78,230,13.41772151898734,62.40292370945637,78.14345991561181,4.888076747,"[{""x"": 13.41772151898734, ""y"": 62.402923709456374, ""width"": 78.14345991561181, ""height"": 4.88807674737323}]"
douri,11,79,230,20.75949367088608,67.06258565555048,71.05485232067511,5.253540429419826,"[{""x"": 20.759493670886076, ""y"": 67.06258565555048, ""width"": 71.05485232067511, ""height"": 5.253540429419826}]"
