mushaf_key,surah_number,ayah_number,page_number,x,y,width,height,polygon
hafs,2,44,7,8.050847457627118,53.27150953,38.64406779661017,5.564142194744977,"[{""x"": 8.050847457627118, ""y"": 53.2715095311695, ""width"": 38.64406779661017, ""height"": 5.564142194744977}, {""x"": 12.54237288135593, ""y"": 58.73261205564142, ""width"": 78.98305084745762, ""height"": 5.512622359608449}]"
hafs,2,45,7,12.54237288135593,64.03915507470376,79.06779661,5.7187017,"[{""x"": 12.54237288135593, ""y"": 64.03915507470376, ""width"": 79.0677966101695, ""height"": 5.7187017001545595}]"
hafs,2,46,7,13.220338983050848,69.60329726944875,78.89830508474577,5.770221535291087,"[{""x"": 13.220338983050848, ""y"": 69.60329726944875, ""width"": 78.89830508474577, ""height"": 5.770221535291087}]"
hafs,2,47,7,7.711864406779662,75.06439979392066,84.66101694915254,5.976300875837198,"[{""x"": 7.711864406779662, ""y"": 75.06439979392066, ""width"": 84.66101694915254, ""height"": 5.976300875837198}, {""x"": 72.79661016949153, ""y"": 81.2982998454405, ""width"": 18.89830508474576, ""height"": 5.1004636785162285}]"
hafs,2,48,7,7.457627118644068,80.98918083462134,60.08474576271187,5.924781041,"[{""x"": 7.457627118644068, ""y"": 80.98918083462134, ""width"": 60.08474576271187, ""height"": 5.92478104070067}, {""x"": 12.11864406779661, ""y"": 86.5533230293663, ""width"": 79.40677966101694, ""height"": 5.615662029881505}]"
hafs,2,49,8,8.517887563884157,8.964451313755797,83.13458262350937,5.461102524471921,"[{""x"": 8.517887563884157, ""y"": 8.964451313755797, ""width"": 83.13458262350937, ""height"": 5.461102524471921}, {""x"": 8.432708688245315, ""y"": 14.116434827408552, ""width"": 83.64565587734242, ""height"": 5.821741370427615}, {""x"": 63.62862010221465, ""y"": 20.29881504379186, ""width"": 28.534923339011925, ""height"": 5.151983513652756}]"
hafs,2,50,8,8.091993185689947,19.98969603297269,51.10732538330494,5.4095826893353935,"[{""x"": 8.091993185689947, ""y"": 19.989696032972695, ""width"": 51.10732538330494, ""height"": 5.4095826893353935}, {""x"": 37.64906303236798, ""y"": 25.39927872230809, ""width"": 54.34412265758092, ""height"": 5.615662029881505}]"
hafs,2,51,8,8.006814310051109,26.017516743946416,24.87223168654174,4.739824832560536,"[{""x"": 8.006814310051109, ""y"": 26.017516743946416, ""width"": 24.87223168654174, ""height"": 4.739824832560536}, {""x"": 12.947189097103918, ""y"": 30.860381246780012, ""width"": 78.2793867120954, ""height"": 5.873261205564142}]"
hafs,2,52,8,12.265758091993186,36.42452344152499,79.7274276,5.7187017,"[{""x"": 12.265758091993186, ""y"": 36.42452344152499, ""width"": 79.7274275979557, ""height"": 5.7187017001545595}]"
hafs,2,53,8,12.691652470187393,41.834106130860384,79.13117546848382,5.7187017,"[{""x"": 12.691652470187393, ""y"": 41.834106130860384, ""width"": 79.13117546848382, ""height"": 5.7187017001545595}]"
