number,surah_id,no_ayah,page_id,x,y
5428,71,9,570,320,614
5429,71,10,570,60,615
5430,71,11,571,235,63
5431,71,12,571,236,103
5432,71,13,571,59,103
5433,71,14,571,286,142
5434,71,15,571,363,182
5435,71,16,571,60,181
5436,71,17,571,221,220
5437,71,18,571,356,260
5438,71,19,571,145,260
5439,71,20,571,319,299
5440,71,21,571,253,340
5441,71,22,571,102,338
5442,71,23,571,350,417
5443,71,24,571,59,417
5444,71,25,571,326,496
5445,71,26,571,363,535
5446,71,27,571,337,575
5447,71,28,571,59,613
5448,72,1,572,366,178
5449,72,2,572,59,178
5450,72,3,572,117,218
5451,72,4,572,219,257
5452,72,5,572,287,297
5453,72,6,572,267,336
5454,72,7,572,335,375
5455,72,8,572,300,414
5456,72,9,572,196,454
5457,72,10,572,163,493
5458,72,11,572,209,531
5459,72,12,572,209,571
5460,72,13,572,62,611
5461,72,14,573,314,105
5462,72,15,573,64,103
5463,72,16,573,115,142
5464,72,17,573,90,183
5465,72,18,573,191,222
5466,72,19,573,220,260
5467,72,20,573,343,301
5468,72,21,573,105,300
5469,72,22,573,105,342
5470,72,23,573,291,417
5471,72,24,573,232,456
5472,72,25,573,268,498
5473,72,26,573,358,537
5474,72,27,573,217,575
5475,72,28,573,63,616
5476,73,1,574,321,141
5477,73,2,574,209,140
5478,73,3,574,397,180
5479,73,4,574,192,179
5480,73,5,574,363,219
5481,73,6,574,119,219
5482,73,7,574,279,259
5483,73,8,574,59,260
5484,73,9,574,107,297
5485,73,10,574,176,337
5486,73,11,574,228,376
5487,73,12,574,60,377
5488,73,13,574,218,417
5489,73,14,574,240,454
5490,73,15,574,181,495
5491,73,16,574,267,534
5492,73,17,574,274,573
5493,73,18,574,396,613
5494,73,19,574,63,614
5495,73,20,575,60,301
5496,74,1,575,327,417
5497,74,2,575,259,417
5498,74,3,575,173,416
5499,74,4,575,61,416
5500,74,5,575,321,456
5501,74,6,575,201,456
5502,74,7,575,106,455
5503,74,8,575,342,495
5504,74,9,575,194,495
5505,74,10,575,55,495
5506,74,11,575,261,535
5507,74,12,575,100,534
5508,74,13,575,354,573
5509,74,14,575,211,573
5510,74,15,575,103,574
5511,74,16,575,293,614
5512,74,17,575,165,613
5513,74,18,575,59,615
5514,74,19,576,311,63
5515,74,20,576,197,62
5516,74,21,576,140,62
5517,74,22,576,396,102
5518,74,23,576,279,101
5519,74,24,576,103,100
5520,74,25,576,313,142
5521,74,26,576,202,139
5522,74,27,576,61,140
5523,74,28,576,314,181
5524,74,29,576,228,180
5525,74,30,576,115,179
5526,74,31,576,361,415
5527,74,32,576,285,416
5528,74,33,576,193,415
5529,74,34,576,81,415
5530,74,35,576,318,455
5531,74,36,576,235,455
5532,74,37,576,397,494
5533,74,38,576,233,494
5534,74,39,576,108,491
5535,74,40,576,338,534
5536,74,41,576,236,534
5537,74,42,576,115,532
5538,74,43,576,321,573
5539,74,44,576,158,573
5540,74,45,576,333,614
5541,74,46,576,181,612
5542,74,47,576,61,611
5543,74,48,577,238,61
5544,74,49,577,396,100
5545,74,50,577,236,101
5546,74,51,577,113,101
5547,74,52,577,159,139
5548,74,53,577,350,179
5549,74,54,577,241,179
5550,74,55,577,136,179
5551,74,56,577,63,219
5552,75,1,577,281,337
5553,75,2,577,115,337
5554,75,3,577,252,375
5555,75,4,577,74,375
5556,75,5,577,247,414
5557,75,6,577,104,415
5558,75,7,577,365,454
5559,75,8,577,268,455
5560,75,9,577,135,455
5561,75,10,577,308,493
5562,75,11,577,226,493
5563,75,12,577,86,494
5564,75,13,577,240,533
5565,75,14,577,59,533
5566,75,15,577,304,572
5567,75,16,577,119,572
5568,75,17,577,319,612
5569,75,18,577,177,612
5570,75,19,577,59,612
5571,75,20,578,277,62
5572,75,21,578,165,62
5573,75,22,578,399,102
5574,75,23,578,298,101
5575,75,24,578,164,100
5576,75,25,578,368,141
5577,75,26,578,240,142
5578,75,27,578,146,140
5579,75,28,578,396,181
5580,75,29,578,244,179
5581,75,30,578,81,180
5582,75,31,578,310,219
5583,75,32,578,191,218
5584,75,33,578,396,260
5585,75,34,578,291,258
5586,75,35,578,165,260
5587,75,36,578,300,298
5588,75,37,578,117,298
5589,75,38,578,265,338
5590,75,39,578,341,377
5591,75,40,578,60,378
5592,76,1,578,114,495
5593,76,2,578,77,533
5594,76,3,578,207,574
5595,76,4,578,318,614
5596,76,5,578,58,612
5597,76,6,579,169,61
5598,76,7,579,258,101
5599,76,8,579,318,141
5600,76,9,579,399,179
5601,76,10,579,183,179
5602,76,11,579,246,218
5603,76,12,579,60,218
5604,76,13,579,62,258
5605,76,14,579,166,297
5606,76,15,579,239,337
5607,76,16,579,59,337
5608,76,17,579,193,376
5609,76,18,579,398,416
5610,76,19,579,397,456
5611,76,20,579,182,455
5612,76,21,579,356,534
5613,76,22,579,78,532
5614,76,23,579,217,573
5615,76,24,579,255,613
5616,76,25,579,59,612
5617,76,26,580,123,62
5618,76,27,580,137,102
5619,76,28,580,78,141
5620,76,29,580,134,180
5621,76,30,580,102,219
5622,76,31,580,60,260
5623,77,1,580,307,380
5624,77,2,580,177,378
5625,77,3,580,59,377
5626,77,4,580,314,418
5627,77,5,580,198,417
5628,77,6,580,91,417
5629,77,7,580,312,459
5630,77,8,580,175,458
5631,77,9,580,396,498
5632,77,10,580,268,498
5633,77,11,580,148,497
5634,77,12,580,398,536
5635,77,13,580,305,536
5636,77,14,580,137,536
5637,77,15,580,326,575
5638,77,16,580,195,575
5639,77,17,580,395,616
5640,77,18,580,225,615
5641,77,19,580,61,613
5642,77,20,581,258,62
5643,77,21,581,110,63
5644,77,22,581,356,102
5645,77,23,581,202,102
5646,77,24,581,62,102
5647,77,25,581,271,140
5648,77,26,581,175,141
5649,77,27,581,213,180
5650,77,28,581,60,182
5651,77,29,581,211,219
5652,77,30,581,356,261
5653,77,31,581,168,260
5654,77,32,581,341,299
5655,77,33,581,207,300
5656,77,34,581,60,297
5657,77,35,581,283,338
5658,77,36,581,123,338
5659,77,37,581,333,378
5660,77,38,581,112,377
5661,77,39,581,286,417
5662,77,40,581,133,417
5663,77,41,581,305,456
5664,77,42,581,167,455
5665,77,43,581,295,495
5666,77,44,581,86,494
5667,77,45,581,288,534
5668,77,46,581,89,535
5669,77,47,581,288,575
5670,77,48,581,60,574
5671,77,49,581,235,614
5672,77,50,581,60,613
5673,78,1,582,316,141
5674,78,2,582,204,142
5675,78,3,582,59,141
5676,78,4,582,314,181
5677,78,5,582,200,181
5678,78,6,582,60,179
5679,78,7,582,316,220
5680,78,8,582,205,221
5681,78,9,582,396,260
5682,78,10,582,264,259
5683,78,11,582,108,258
5684,78,12,582,278,298
5685,78,13,582,121,298
5686,78,14,582,270,338
5687,78,15,582,110,339
5688,78,16,582,358,377
5689,78,17,582,179,378
5690,78,18,582,318,416
5691,78,19,582,128,416
5692,78,20,582,269,457
5693,78,21,582,115,454
5694,78,22,582,366,494
5695,78,23,582,233,494
5696,78,24,582,396,533
5697,78,25,582,259,533
5698,78,26,582,146,534
5699,78,27,582,290,572
5700,78,28,582,121,574
5701,78,29,582,296,613
5702,78,30,582,60,613
5703,78,31,583,293,64
5704,78,32,583,190,64
5705,78,33,583,95,64
5706,78,34,583,358,104
5707,78,35,583,173,103
5708,78,36,583,356,143
5709,78,37,583,326,182
5710,78,38,583,195,223
5711,78,39,583,249,262
5712,78,40,583,62,299
5713,79,1,583,310,419
5714,79,2,583,191,418
5715,79,3,583,59,416
5716,79,4,583,302,459
5717,79,5,583,199,458
5718,79,6,583,59,456
5719,79,7,583,314,497
5720,79,8,583,178,496
5721,79,9,583,60,495
5722,79,10,583,215,536
5723,79,11,583,91,536
5724,79,12,583,293,575
5725,79,13,583,157,575
5726,79,14,583,398,616
5727,79,15,583,246,616
5728,79,16,583,58,616
5729,79,17,584,248,62
5730,79,18,584,104,62
5731,79,19,584,306,103
5732,79,20,584,174,101
5733,79,21,584,71,101
5734,79,22,584,337,141
5735,79,23,584,244,141
5736,79,24,584,109,141
5737,79,25,584,246,180
5738,79,26,584,59,181
5739,79,27,584,213,219
5740,79,28,584,61,219
5741,79,29,584,222,260
5742,79,30,584,60,259
5743,79,31,584,245,298
5744,79,32,584,125,298
5745,79,33,584,333,338
5746,79,34,584,157,338
5747,79,35,584,352,379
5748,79,36,584,183,377
5749,79,37,584,94,377
5750,79,38,584,318,416
5751,79,39,584,154,415
5752,79,40,584,183,455
5753,79,41,584,396,495
5754,79,42,584,138,495
5755,79,43,584,334,535
5756,79,44,584,202,534
5757,79,45,584,397,575
5758,79,46,584,61,571
5759,80,1,585,324,102
5760,80,2,585,205,103
5761,80,3,585,62,102
5762,80,4,585,260,141
5763,80,5,585,155,140
5764,80,6,585,399,182
5765,80,7,585,278,181
5766,80,8,585,142,182
5767,80,9,585,60,181
5768,80,10,585,307,221
5769,80,11,585,212,221
5770,80,12,585,115,220
5771,80,13,585,352,259
5772,80,14,585,240,260
5773,80,15,585,143,258
5774,80,16,585,61,259
5775,80,17,585,253,299
5776,80,18,585,121,298
5777,80,19,585,313,338
5778,80,20,585,198,338
5779,80,21,585,90,337
5780,80,22,585,335,377
5781,80,23,585,197,378
5782,80,24,585,397,416
5783,80,25,585,268,416
5784,80,26,585,122,416
5785,80,27,585,376,456
5786,80,28,585,284,457
5787,80,29,585,189,456
5788,80,30,585,103,455
5789,80,31,585,376,496
5790,80,32,585,236,497
5791,80,33,585,105,494
5792,80,34,585,306,535
5793,80,35,585,211,535
5794,80,36,585,86,534
5795,80,37,585,201,574
5796,80,38,585,398,614
5797,80,39,585,228,613
5798,80,40,585,60,614
5799,80,41,586,289,64
5800,80,42,586,80,65
5801,81,1,586,294,183
5802,81,2,586,149,183
5803,81,3,586,347,223
5804,81,4,586,206,223
5805,81,5,586,395,262
5806,81,6,586,249,263
5807,81,7,586,93,263
5808,81,8,586,286,302
5809,81,9,586,177,301
5810,81,10,586,396,341
5811,81,11,586,259,341
5812,81,12,586,125,340
5813,81,13,586,353,379
5814,81,14,586,186,379
5815,81,15,586,61,381
5816,81,16,586,312,419
5817,81,17,586,187,420
5818,81,18,586,59,420
5819,81,19,586,275,458
5820,81,20,586,91,458
5821,81,21,586,352,498
5822,81,22,586,194,498
5823,81,23,586,398,537
5824,81,24,586,231,537
5825,81,25,586,59,538
5826,81,26,586,315,576
5827,81,27,586,158,576
5828,81,28,586,342,617
5829,81,29,586,59,618
5830,82,1,587,281,143
5831,82,2,587,133,142
5832,82,3,587,347,182
5833,82,4,587,203,181
5834,82,5,587,343,221
5835,82,6,587,99,221
5836,82,7,587,246,260
5837,82,8,587,62,260
5838,82,9,587,264,299
5839,82,10,587,117,300
5840,82,11,587,350,338
5841,82,12,587,220,338
5842,82,13,587,87,338
5843,82,14,587,293,378
5844,82,15,587,168,379
5845,82,16,587,395,418
5846,82,17,587,228,417
5847,82,18,587,397,456
5848,82,19,587,62,456
5849,83,1,587,293,576
5850,83,2,587,60,575
5851,83,3,587,245,614
5852,83,4,587,62,615
5853,83,5,588,330,63
5854,83,6,588,129,62
5855,83,7,588,290,103
5856,83,8,588,150,101
5857,83,9,588,60,102
5858,83,10,588,270,142
5859,83,11,588,112,141
5860,83,12,588,272,181
5861,83,13,588,398,220
5862,83,14,588,161,220
5863,83,15,588,283,260
5864,83,16,588,134,260
5865,83,17,588,265,299
5866,83,18,588,62,300
5867,83,19,588,283,338
5868,83,20,588,195,339
5869,83,21,588,59,337
5870,83,22,588,285,377
5871,83,23,588,117,376
5872,83,24,588,257,417
5873,83,25,588,103,417
5874,83,26,588,139,457
5875,83,27,588,353,495
5876,83,28,588,180,494
5877,83,29,588,237,535
5878,83,30,588,61,534
5879,83,31,588,155,573
5880,83,32,588,257,614
5881,83,33,588,65,614
5882,83,34,589,86,62
5883,83,35,589,285,102
5884,83,36,589,60,103
5885,84,1,589,288,220
5886,84,2,589,154,220
5887,84,3,589,397,259
5888,84,4,589,253,258
5889,84,5,589,105,261
5890,84,6,589,141,299
5891,84,7,589,301,337
5892,84,8,589,109,338
5893,84,9,589,290,377
5894,84,10,589,98,378
5895,84,11,589,332,417
5896,84,12,589,229,416
5897,84,13,589,58,415
5898,84,14,589,284,455
5899,84,15,589,118,456
5900,84,16,589,339,496
5901,84,17,589,199,495
5902,84,18,589,63,495
5903,84,19,589,270,535
5904,84,20,589,122,536
5905,84,21,589,210,573
5906,84,22,589,394,615
5907,84,23,589,221,614
5908,84,24,589,61,615
5909,84,25,590,61,62
5910,85,1,590,270,183
5911,85,2,590,163,181
5912,85,3,590,399,221
5913,85,4,590,252,219
5914,85,5,590,136,221
5915,85,6,590,364,260
5916,85,7,590,126,259
5917,85,8,590,148,298
5918,85,9,590,123,338
5919,85,10,590,310,417
5920,85,11,590,117,456
5921,85,12,590,321,495
5922,85,13,590,188,494
5923,85,14,590,61,495
5924,85,15,590,295,536
5925,85,16,590,198,534
5926,85,17,590,398,576
5927,85,18,590,295,575
5928,85,19,590,111,574
5929,85,20,590,311,614
5930,85,21,590,177,614
5931,85,22,590,59,614
5932,86,1,591,287,140
5933,86,2,591,144,140
5934,86,3,591,399,178
5935,86,4,591,221,179
5936,86,5,591,61,179
5937,86,6,591,295,218
5938,86,7,591,99,218
5939,86,8,591,315,258
5940,86,9,591,204,256
5941,86,10,591,398,296
5942,86,11,591,255,297
5943,86,12,591,90,296
5944,86,13,591,324,336
5945,86,14,591,210,335
5946,86,15,591,61,334
5947,86,16,591,302,376
5948,86,17,591,62,374
5949,87,1,591,278,496
5950,87,2,591,160,496
5951,87,3,591,399,537
5952,87,4,591,258,537
5953,87,5,591,121,537
5954,87,6,591,343,576
5955,87,7,591,106,576
5956,87,8,591,347,616
5957,87,9,591,193,614
5958,87,10,591,62,616
5959,87,11,592,294,61
5960,87,12,592,129,61
5961,87,13,592,315,102
5962,87,14,592,202,101
5963,87,15,592,59,102
5964,87,16,592,238,139
5965,87,17,592,82,141
5966,87,18,592,236,180
5967,87,19,592,62,180
5968,88,1,592,244,298
5969,88,2,592,99,297
5970,88,3,592,352,337
5971,88,4,592,235,336
5972,88,5,592,94,336
5973,88,6,592,261,375
5974,88,7,592,102,377
5975,88,8,592,315,416
5976,88,9,592,208,415
5977,88,10,592,107,415
5978,88,11,592,343,455
5979,88,12,592,236,455
5980,88,13,592,118,454
5981,88,14,592,343,494
5982,88,15,592,228,493
5983,88,16,592,126,493
5984,88,17,592,271,533
5985,88,18,592,84,534
5986,88,19,592,276,573
5987,88,20,592,63,571
5988,88,21,592,233,610
5989,88,22,592,59,612
5990,88,23,593,272,65
5991,88,24,593,59,65
5992,88,25,593,254,104
5993,88,26,593,88,105
5994,89,1,593,351,223
5995,89,2,593,264,221
5996,89,3,593,161,221
5997,89,4,593,58,223
5998,89,5,593,226,262
5999,89,6,593,61,263
6000,89,7,593,301,302
6001,89,8,593,125,302
6002,89,9,593,281,341
6003,89,10,593,141,341
6004,89,11,593,358,381
6005,89,12,593,197,379
6006,89,13,593,357,419
6007,89,14,593,223,419
6008,89,15,593,150,459
6009,89,16,593,187,498
6010,89,17,593,341,538
6011,89,18,593,122,538
6012,89,19,593,276,577
6013,89,20,593,102,576
6014,89,21,593,254,617
6015,89,22,593,62,616
6016,89,23,594,310,103
6017,89,24,594,112,104
6018,89,25,594,250,143
6019,89,26,594,101,144
6020,89,27,594,274,183
6021,89,28,594,59,183
6022,89,29,594,230,223
6023,89,30,594,112,222
6024,90,1,594,284,341
6025,90,2,594,146,340
6026,90,3,594,395,379
6027,90,4,594,219,379
6028,90,5,594,368,417
6029,90,6,594,205,419
6030,90,7,594,395,457
6031,90,8,594,253,458
6032,90,9,594,120,459
6033,90,10,594,339,498
6034,90,11,594,214,497
6035,90,12,594,60,497
6036,90,13,594,339,536
6037,90,14,594,156,537
6038,90,15,594,396,576
6039,90,16,594,262,576
6040,90,17,594,226,614
6041,90,18,594,61,614
6042,90,19,595,179,64
6043,90,20,595,59,64
6044,91,1,595,276,182
6045,91,2,595,168,182
6046,91,3,595,396,222
6047,91,4,595,260,222
6048,91,5,595,117,221
6049,91,6,595,325,260
6050,91,7,595,193,260
6051,91,8,595,341,300
6052,91,9,595,207,300
6053,91,10,595,397,339
6054,91,11,595,248,338
6055,91,12,595,122,339
6056,91,13,595,219,379
6057,91,14,595,201,418
6058,91,15,595,64,418
6059,92,1,595,307,537
6060,92,2,595,202,536
6061,92,3,595,59,536
6062,92,4,595,304,575
6063,92,5,595,170,575
6064,92,6,595,59,576
6065,92,7,595,295,615
6066,92,8,595,157,615
6067,92,9,595,60,615
6068,92,10,596,283,61
6069,92,11,596,109,61
6070,92,12,596,354,101
6071,92,13,596,196,100
6072,92,14,596,59,101
6073,92,15,596,257,139
6074,92,16,596,135,139
6075,92,17,596,355,179
6076,92,18,596,209,179
6077,92,19,596,355,219
6078,92,20,596,171,219
6079,92,21,596,61,221
6080,93,1,596,335,336
6081,93,2,596,218,337
6082,93,3,596,63,335
6083,93,4,596,220,376
6084,93,5,596,350,415
6085,93,6,596,189,415
6086,93,7,596,397,455
6087,93,8,596,232,454
6088,93,9,596,63,454
6089,93,10,596,250,493
6090,93,11,596,64,492
6091,94,1,596,235,613
6092,94,2,596,63,613
6093,94,3,597,291,62
6094,94,4,597,179,62
6095,94,5,597,58,63
6096,94,6,597,302,103
6097,94,7,597,176,102
6098,94,8,597,61,104
6099,95,1,597,301,220
6100,95,2,597,199,221
6101,95,3,597,61,219
6102,95,4,597,201,260
6103,95,5,597,399,299
6104,95,6,597,60,297
6105,95,7,597,253,338
6106,95,8,597,63,338
6107,96,1,597,234,456
6108,96,2,597,86,455
6109,96,3,597,279,495
6110,96,4,597,144,495
6111,96,5,597,328,535
6112,96,6,597,159,534
6113,96,7,597,396,574
6114,96,8,597,245,575
6115,96,9,597,103,576
6116,96,10,597,345,614
6117,96,11,597,167,614
6118,96,12,597,61,614
6119,96,13,598,271,62
6120,96,14,598,139,62
6121,96,15,598,295,102
6122,96,16,598,154,101
6123,96,17,598,59,102
6124,96,18,598,294,141
6125,96,19,598,61,141
6126,97,1,598,253,261
6127,97,2,598,59,261
6128,97,3,598,222,300
6129,97,4,598,254,340
6130,97,5,598,59,340
6131,98,1,598,317,498
6132,98,2,598,113,499
6133,98,3,598,362,538
6134,98,4,598,354,578
6135,98,5,598,59,617
6136,98,6,599,175,100
6137,98,7,599,120,139
6138,98,8,599,59,218
6139,99,1,599,250,339
6140,99,2,599,87,339
6141,99,3,599,314,379
6142,99,4,599,164,378
6143,99,5,599,397,418
6144,99,6,599,126,418
6145,99,7,599,272,457
6146,99,8,599,58,457
6147,100,1,599,280,575
6148,100,2,599,144,575
6149,100,3,599,345,614
6150,100,4,599,219,613
6151,100,5,599,64,615
6152,100,6,600,264,61
6153,100,7,600,123,61
6154,100,8,600,306,101
6155,100,9,600,60,100
6156,100,10,600,244,139
6157,100,11,600,59,140
6158,101,1,600,336,258
6159,101,2,600,242,258
6160,101,3,600,79,258
6161,101,4,600,167,297
6162,101,5,600,276,336
6163,101,6,600,107,336
6164,101,7,600,305,376
6165,101,8,600,140,375
6166,101,9,600,352,416
6167,101,10,600,188,415
6168,101,11,600,98,416
6169,102,1,600,314,534
6170,102,2,600,194,533
6171,102,3,600,77,534
6172,102,4,600,300,573
6173,102,5,600,152,574
6174,102,6,600,57,573
6175,102,7,600,262,613
6176,102,8,600,62,613
6177,103,1,601,339,139
6178,103,2,601,177,139
6179,103,3,601,62,180
6180,104,1,601,237,295
6181,104,2,601,61,294
6182,104,3,601,248,336
6183,104,4,601,62,335
6184,104,5,601,255,374
6185,104,6,601,127,374
6186,104,7,601,325,414
6187,104,8,601,183,415
6188,104,9,601,61,416
6189,105,1,601,123,533
6190,105,2,601,256,573
6191,105,3,601,61,573
6192,105,4,601,233,612
6193,105,5,601,59,611
6194,106,1,602,297,140
6195,106,2,602,395,180
6196,106,3,602,192,180
6197,106,4,602,124,220
6198,107,1,602,191,338
6199,107,2,602,338,376
6200,107,3,602,106,376
6201,107,4,602,304,415
6202,107,5,602,377,455
6203,107,6,602,226,455
6204,107,7,602,79,453
6205,108,1,602,229,573
6206,108,2,602,60,575
6207,108,3,602,147,613
6208,109,1,603,235,139
6209,109,2,603,60,139
6210,109,3,603,224,179
6211,109,4,603,63,178
6212,109,5,603,227,217
6213,109,6,603,62,219
6214,110,1,603,187,336
6215,110,2,603,207,374
6216,110,3,603,120,414
6217,111,1,603,253,532
6218,111,2,603,60,532
6219,111,3,603,246,573
6220,111,4,603,62,574
6221,111,5,603,130,612
6222,112,1,604,291,139
6223,112,2,604,184,140
6224,112,3,604,66,139
6225,112,4,604,138,178
6226,113,1,604,261,298
6227,113,2,604,133,299
6228,113,3,604,283,337
6229,113,4,604,63,337
6230,113,5,604,137,375
6231,114,1,604,237,500
6232,114,2,604,96,500
6233,114,3,604,332,538
6234,114,4,604,104,538
6235,114,5,604,120,579
6236,114,6,604,149,616
