surah_number,surah_name,ayah_number,word,word_plain,meaning
77,المرسلات,39,كَيۡدٞ,كيد,حِيلةٌ في الخلاصِ مِنَ العذابِ.
77,المرسلات,39,فَكِيدُونِ,فكيدون,فَاحْتالُوا، وأَنْقِذوا أَنفُسَكُم مِن بَطْشِ اللهِ وانتِقامِهِ.
77,المرسلات,41,وَعُيُونٖ,وعيون,وَعُيُونِ الماءِ الجاريةِ.
77,المرسلات,43,هَنِيٓـَٔۢا,هنيـا,سائِغاً.
77,المرسلات,50,فَبِأَيِّ حَدِيثِۭ,فبأي حديث,فبأيِّ كِتابٍ وكَلامٍ.
78,النبأ,1,عَمَّ,عم,عَنْ أيِّ شَيءٍ.
78,النبأ,1,يَتَسَآءَلُونَ,يتساءلون,يَسْأَلُ بعضُ كُفَّارِ قُريشٍ بَعْضاً.
78,النبأ,2,ٱلنَّبَإِ ٱلۡعَظِيمِ,ٱلنبإ ٱلعظيم,الخبرِ العَظِيمِ الشَّأنِ، وهو القُرآنُ العَظِيمُ الَّذي يُنْبِئُ عَنِ البَعْثِ.
78,النبأ,4,كَلَّا,كلا,ليسَ الأمْرُ كَما يَزْعُمُ هَؤلاءِ المشْرِكُونَ.
78,النبأ,4,سَيَعۡلَمُونَ,سيعلمون,أي: عاقبةَ تَكْذِيبِهِم.
78,النبأ,6,مِهَٰدٗا,مهدا,مُمَهَّدَةً لَكُم كالفِراشِ.
78,النبأ,7,أَوۡتَادٗا,أوتادا,رَواسِيَ.
78,النبأ,8,أَزۡوَٰجٗا,أزوجا,أَصْنافاً ذَكَراً وَأُنْثَى.
78,النبأ,9,سُبَاتٗا,سباتا,راحةً لأبدانِكُم.
78,النبأ,10,لِبَاسٗا,لباسا,تَلْبَسُكُم ظُلْمَتُهُ، كَما يَسْتُرُ الثَّوبُ لَابِسَهُ.
78,النبأ,11,مَعَاشٗا,معاشا,تَنتَشِرُونَ فِيه لِمصَالِحِكُم.
78,النبأ,12,سَبۡعٗا,سبعا,سَبْعَ سَمَواتٍ.
78,النبأ,12,شِدَادٗا,شدادا,مَتِينَةَ البِناءِ، مُحْكَمةَ الخَلْقِ والإنْشَاءِ.
78,النبأ,13,سِرَاجٗا,سراجا,شَمْساً.
78,النبأ,13,وَهَّاجٗا,وهاجا,وقَّاداً مُضِيئاً.
78,النبأ,14,ٱلۡمُعۡصِرَٰتِ,ٱلمعصرت,السُّحُبِ المُمْطِرَةِ.
78,النبأ,14,ثَجَّاجٗا,ثجاجا,منصَبّاً بِكَثْرَةٍ.
78,النبأ,16,أَلۡفَافًا,ألفافا,مُلْتَفَّةً بعْضُها بِبَعْضٍ.
78,النبأ,17,يَوۡمَ ٱلۡفَصۡلِ,يوم ٱلفصل,أي: القضاءِ بينَ الخلْقِ، وهوَ يومُ القِيامَةِ.
78,النبأ,17,مِيقَٰتٗا,ميقتا,وَقْتاً ومِيعاداً مُحَدَّداً للأوَّلِينَ والآخِرِينَ.
78,النبأ,18,يُنفَخُ فِي ٱلصُّورِ,ينفخ في ٱلصور,يَنفُخُ المَلَكُ في «القَرْنِ» إيذانًا بالبَعْثِ.
78,النبأ,18,أَفۡوَاجٗا,أفواجا,أُمَماً، كلُّ أُمَّةٍ مع إمامِهِم.
78,النبأ,19,وَفُتِحَتِ,وفتحت,شُقِّقَتْ وصُدِّعتْ.
78,النبأ,19,أَبۡوَٰبٗا,أبوبا,ذاتَ أبوابٍ كَثِيرةٍ.
78,النبأ,20,وَسُيِّرَتِ ٱلۡجِبَالُ,وسيرت ٱلجبال,وَنُسِفَتِ الجِبالُ.
78,النبأ,20,سَرَابًا,سرابا,يَظُنُّ مَن يَراهُ مِن بُعْدٍ ماءً، وهو في الحقِيقَةِ هَبَاءٌ.
78,النبأ,21,مِرۡصَادٗا,مرصادا,تَرْقُبُ مَنْ يجتازُها.
78,النبأ,22,لِلطَّٰغِينَ,للطغين,للكافِرِينَ الَّذِينَ طَغَوا.
78,النبأ,22,مَـَٔابٗا,مـابا,مَرْجِعاً.
78,النبأ,23,لَٰبِثِينَ,لبثين,ماكِثِينَ.
78,النبأ,23,أَحۡقَابٗا,أحقابا,دُهُوراً مُتَعاقِبةً لا تَنْقَطِعُ.
78,النبأ,24,لَا يَذُوقُونَ,لا يذوقون,لا يُحِسُّونَ.
78,النبأ,24,بَرۡدٗا,بردا,نَسِيماً بارداً.
78,النبأ,24,شَرَابًا,شرابا,ماءً يُرْوي.
78,النبأ,25,حَمِيمٗا,حميما,ماءً حارّاً.
78,النبأ,25,وَغَسَّاقٗا,وغساقا,وَصَدِيدَ أَهْلِ النَّارِ.
